,Date,User,text
114,2023-01-12 11:24:43+00:00,moneycontrolcom,"#EarningsWithMC | IT major Infosys saw a significant decrease in attrition for #Q3FY23, with attrition falling from 27.1% to 24.3% on a trailing 12-month basis.

More info⤵️
https://t.co/l228JeGA41

By @hrprya | #Infosys #Attrition #Q3Results #Earnings #Markets"
115,2023-01-12 11:06:37+00:00,lmspl,"LMs Update on #Infosys 12 Jan 2023

- Operating margins of 21.5%/ Remain resilient due to cost optimization benefits/ Attrition reduced meaningfully during Q3.

- Attrition at 24.3% in Q3 down by 2.4% from 27.1% in Q2 Reduced meaningfully.

Disclaimer:https://t.co/GpmdWnZmRX"
116,2023-01-12 11:03:27+00:00,assetyogi,"#Infosys

-Revenue rises 4.8% sequentially to Rs 38,318 crore
-Net Profit at 6,586 cr, up 9.4% QoQ
-Revenue guidance revised  at 16-16.5%, Earlier 15-16%
-Attrition Rate 24.3% vs 27.1% QoQ
-134 new clients added in Q3 
-Strongest Large deal wins in 8 quarters at $3.3 billion"
117,2023-01-12 10:50:55+00:00,DarshilPandya24,"#Infosys 💙
-Net Profit at 6,586 cr,up 9.4% QoQ
-Revenue guidance revised  at 16-16.5% ,Earlier 15-16%
-Attrition Rate 24.3% vs 27.1% QoQ
-134 new clients  added in Q3 
-Strongest Large deal wins in 8 quarter at $3.3 billion 
-Strong growth in CC despite  seasonally weak quarter"
118,2023-01-12 10:50:11+00:00,CNBCTV18News,"@Infosys #Q3WithCNBCTV18 | #Infosys' net addition of employees in #Q3FY23 took a major hit, slipping to 1,627 from over 10,000 in the previous quarter. 

However, its attrition rate has come down to 24.3% from 27.10% in #Q2FY23. 

@kanishka9996 @Infosys

https://t.co/a2qjuD23Ac"
119,2023-01-12 10:27:57+00:00,raviagarwal108,Attrition highlights the slowdown in sector.. Buying at current levels with global recession uncertainty doesn't seems right.. Buying near historic PE would be good.. Hope we see 1200-1300 levels for buying in #Infosys #HCLTech
120,2023-01-11 06:16:31+00:00,MAPATWARDHAN,"‘We’ll return to pre-Covid rhythm next year’
#India #TCS #Earning #results #Q3FY23 #valuation #margin #deal #Europe #US #UK #Global #guidance #forex #Currency #attrition #Covid #markets -Shivani Shinde https://t.co/TwalttfgEh"
121,2023-01-10 09:51:18+00:00,FinancialsMt,"TCS-Q3

Positives 
-Revenue crosses $7Bn mark, $ and CC revenue above est

-Margins +50bp qoq as supply side pressure abates

-Announces total div of Rs.75

-Attrition drops after 6 quarters of uptick to 21.3%

-Mgmt says to exit FY23 with 25% margin

#TCS #Nifty #StockMarke"
122,2023-01-10 06:06:10+00:00,Invest2CWealth,"#TCSQ3  #tcsresults #tcs #TCS        
Revenue 8229 Cr 
⬆️Rises 19% YoY  and 5.20% QoQ

Net Profit 10846 Cr
⬆️Rises 11% YoY and 4% QoQ

😕21.3% attrition in Q3 agains 21.5% in Q2

📌Rs 75 as dividend

#stockmarkets #stockmarketcrash #StocksToBuy #invest #investing #investments"
123,2023-01-10 03:43:53+00:00,ZoomStocks,"#India: Pre-Open
✦#TCS Declared 19.1% YoY growth in revenues &amp; 11% increase in net profits. The company has an order book of $7.8 bn &amp; the LTM attrition rate stood at 21.3%. The company declared a dividend of Rs 75 per share including a special dividend of Rs 67
#StockMarket
2/7"
124,2023-01-10 01:59:55+00:00,VarunDubey85,"TCS Q3FY23: Revenue good but profit below est   
Rev: 58229 vs 55309,+10.6% 
$rev: 707.5 vs 687.7, +2.9% 
EBIT: 14284 vs 13279,+7.6%
Margin :24.5% vs 24%
PAT: 10846 vs 10431,+4% 
CC rev growth at 2.2%
Attrition rate: 21.3% vs 21.5% 
Dividend Rs 75

#TCS 
#NSE 
#BSE 
#Nifty50"
125,2023-01-09 18:54:00+00:00,Equity_alpha,"#TCS #Q3FY23 #QoQ CC Revenue growth 2.2% Vs 4%, Orderbook $7.8bn Vs $8.1bn, EBIT Margin 24.5% Vs 24%, Net headcount addition (-2197), LTM attrition rate 21.3% Vs 21.5%. FY24 P/E(x) 26.3x Vs Historical 1 Yr forward of 20x. Leaves room for downgrades."
126,2023-01-09 18:44:30+00:00,Equity_alpha,"#TCS #Q3FY23 Growth momentum slowed, deal win below expectation (doesn’t include BSNL deal), attrition stabilised. EBIT Margin expansion below street expectation despite reduction in employee count after many quarters. Valuation at significant premium on 1Yr Forward PE(x) basis."
127,2023-01-09 18:30:35+00:00,MoneyLifeDecode,"Pretty robust results from #TCS and the special dividend is icing on the cake.

Revenue up 19℅ YOY
Net Profits up 11℅ YOY
Profit Margin - 18.6℅
Attrition Rate - 21.3℅

#investing"
128,2023-01-09 17:51:42+00:00,JayKar2305,"Not worth getting caught in #TCS by taking a bullish position based on Top line and Dividend declared #TCSQ3FY22 

There are equally opposite bearish parameters. Attrition rate is still high with negative growth in employee intake suggesting possible Q4 negative impact on growth"
129,2023-01-09 16:08:08+00:00,AshVerma111,"#TCS 

Deal Wins 😐
@ $ 7.8 Bn Vs $ 8.1 Bn QoQ
But within the guided range of $ 7-9 Bn

📌 Attrition @ 21.3% Vs 21.5% QoQ
📌 Headcount Down by 2197

AND..
🍰 Announced Interim Dividend of Rs 8/Sh + Special Dividend of Rs 67/Sh

TOTAL = Rs 75/Sh
(Record Date 17-Jan)

@CNBC_Awaaz"
130,2023-01-09 15:26:17+00:00,equitybulls,"TCS' headcount at 613,974 as of Dec 31, 2022

#TataConsultancyServices #INE467B01029 #TCS #Workforce #Headcount #HR #Attrition #Productivity 

https://t.co/CmYGZRMNYm https://t.co/8IY1E4Qnqd"
131,2023-01-09 15:23:47+00:00,Omkars_96,"#TCS
- CO SAYS LOOKING AHEAD, AND BEYOND CURRENT UNCERTAINTIES, OUR LONGER-TERM GROWTH OUTLOOK REMAINS ROBUST 
- CO SAYS IT SERVICES ATTRITION ON AN LTM BASIS EXPECTED TO FALL FURTHER IN COMING QUARTERS

#Nifty"
132,2023-01-09 14:55:02+00:00,India24hoursliv,"TCS Headcount Comes Down By 2,197 Employees During Q3FY23; First Decline Since June 2020 Quarter

https://t.co/w7vVRfPmy9 
#tcs #TCS_attrition_rate #TCS_headcount #TCS_total_employees #Business #Featured

https://t.co/w7vVRfPmy9"
133,2023-01-09 14:52:11+00:00,IND_Capitalist_,"#TCS Q3FY23 results. Company reported robust growth in its topline and industry best attrition. Margin improvement might happen over the next 3-4 quarters. Company also announced a dividend of ₹75/share.

#TheIndianCapitalist #StockMarketindia #Q3FY23 #StockMarket #Investments https://t.co/L4gnVQImJh"
134,2023-01-09 14:14:07+00:00,itribe_,"""TCS'Q3 Results: Main Highlights""

Results' analysis on the basis of 5 metrics - 
1) Revenue Growth
2) New Contracts
3) Operating Margin
4) EPS Growth
5) Attrition Rate

The blog is LIVE now on iTribe app.

Check here 👉https://t.co/y5jjpACPjq

#StockMarketindia #tcsq3 #TCS https://t.co/BZuQFujuOe"
135,2023-01-09 13:52:35+00:00,WealthEnrich,"Ise Kehte Hai Jordaar Results #TCS  Excellent Q3, Revenues ⬆️4.4%, EPS ⬆️4%, OPM @ 24.5% &amp; Attrition down to 21.3%. Impressive on all fronts.
Agressive new client additions &amp; Cloud computing &amp; order book at $7.8Bn. Book to Bill 1.1 
Bumper Dividend of Rs 75/-.
@TCS #StockToWatch https://t.co/OHz4P7v7Y0"
136,2023-01-09 13:34:03+00:00,maduraitrading,"#TCS 

Employee addition is negative !!

-2197 means scale down... Likely that they have fired a lot of employees in the quarter"
137,2023-01-09 13:13:46+00:00,sandipsabharwal,"#TCS attrition at 21.3% still remains very high by historic standards.
It's a challenge for most technology companies."
138,2023-01-09 13:10:00+00:00,FortuneIndia,"#TCS has reported 10.98% YoY rise in its consolidated net profit at ₹10,883 crore, while consolidated revenue from operations jumped 19.11% YoY to ₹58,229 crore. |@chit_ranjan 

https://t.co/Bo8QSFEq5F

@TCS #TCSQ3 #TCSQ3results #earnings #profitability #attrition #ITsector"
139,2023-01-09 13:06:07+00:00,DevinaSengupta,"The high #attrition in #IT sector continues as @livemint had reported.

@TCS attrition Q3- 21.3% vs Q2 21.50%

Interesting point by HR head on 125,000 #TCS middle &amp; senior employees with 10yr tenure. 

#IT #employees #technology"
140,2023-01-09 12:49:17+00:00,ZeeBusiness,"TCS attrition rate declined marginally to 21.3 per cent on a sequential basis in the October-December quarter of this fiscal. The company made a net addition of 2,197 employees during the quarter.

#TCS  #tcsq3 

https://t.co/Lh3rlBp7BN"
141,2023-01-09 12:48:02+00:00,EnSaluja,"TCS-Q3

Positives 
-Revenue crosses $7Bn mark, $ and CC revenue above est

-Margins +50bp qoq as supply side pressure abates

-Announces total div of Rs.75

-Attrition drops after 6 quarters of uptick to 21.3%

-Mgmt says to exit FY23 with 25% margin

#TCS #Nifty #StockMarket"
142,2023-01-09 12:43:45+00:00,moneycontrolcom,"#EarningsWithMC | Attrition in #Q3FY23 stood at 21.3%, a slight decline from 21.5% in Q2FY23 on a last-12-month basis.

More info⤵️
https://t.co/k8H4uaSzM5

#TCS #Q3Results #Q3 #Earnings #TCSQ3 https://t.co/WkXQiOP3et"
143,2023-01-09 12:39:08+00:00,InvestRepeat,"#TCS Q3 Results are out.

• Revenue up 19.1% YoY.

• Profit up 10.98% YoY.

• Operating margin down 0.5% YoY.

• Order book stands at $7.8 billion.

• Net headcount decreased by 2197. Attrition rate (people leaving company) is at 21.3%.

• Dividend declared ₹75. https://t.co/yRFrssn4qx"
144,2023-01-09 12:34:31+00:00,Reematendulkar,"#TCS; Rev beat, margins slight miss  
CC Rev at 2.2% vs est 1.5% 
EBIT margins at 24.5% (+50bps qoq) est at 24.7%
TCV steady at $7.8b vs $8.1b.

Net addition of -2.2k 
(last qtr 9.8k)
LTM attrition at 21.3% (21.5% last qtr). Quarterly annualised attrition dn 6% 
@CNBCTV18Live"
145,2023-01-09 12:28:52+00:00,marketsday,"This is the first time the net addition has declined in 10 quarters. TCS added 9,840 employees during Q2FY23, which was also a significant dip.

  #TCS #TCSQ3 #Q3FY23 #Q3Results #Jobs #Attrition"
146,2023-01-09 12:26:02+00:00,AoI_VenturesLtd,"#TCS #Q3FY23 
👉Q3 LTM IT services attrition rate as 21.3% (expect to fall further)
👉Q3 order book at $7.8 Bn
👉Q3 net headcount addition -2197
👉Co looking ahead &amp; beyond current uncertainties
👉Longer term growth outlook remains robust https://t.co/RbKxkZvyaH"
147,2023-01-09 12:23:12+00:00,businessupturn,"TCS’ attrition rate falls to 21.3% in Q3 as the company hires 2,197 new employees
#TATA #TCS
https://t.co/5pletOlgEW"
148,2023-01-09 12:20:54+00:00,EquityBuzzz,"#tcs

Rev up 19% yoy ,led by NA &amp; EU

LTM Attrition 👎at 21.3%

Dividend 75 rs, special dividend 67rs

Rev 58749/ 50090 cr yoy

PAT 10884/ 9806 cr yoy,👍11%
Q2 10465 cr

Eps 29.6/ 26.4

Order bk $7.8 bn

#Q3FY23 https://t.co/4qIoHbFUYk"
149,2023-01-09 12:20:28+00:00,moneycontrolcom,"#EarningsWithMC | This is the first time the net addition has declined in 10 quarters. TCS added 9,840 employees during Q2FY23, which was also a significant dip.

Read on⏬
https://t.co/k8H4uaSzM5

By @hrprya | #TCS #TCSQ3 #Q3FY23 #Q3Results #Jobs #Attrition"
150,2023-01-09 12:12:31+00:00,StocksMarathi,"TCS Quarterly Result 
#Q3 
Profit - 11% (YOY)  - 10,846 Crs.
Revenue - 19.1% (YOY) - 58,229 Crs
Dividend - 75 Rs per share (8 Rs/share - Interim, 67 Rs/share - Special)
Attrition - 21.3%
Net Margin - 18.6%

#quarterlyresults #tcs #tcsq3 #MarathiNews"
151,2023-01-09 12:12:11+00:00,CNBCTV18News,"@TCS #3QWithCNBCTV18  | #TataConsultancyServices said its total workforce was reduced by 2,197 employees in the #Q3FY23, while attrition slowed down marginally to 21.3%. 

@kanishka9996 @TCS #tcsq3 #TCS #Earnings  

https://t.co/3e50S8GI0y"
152,2023-01-09 12:06:20+00:00,dishant2270,"#TCS Q3 surprise surprise !

Special dividend of INR 67/- rs + INR 8/- interim dividend declared 
Total dividend INR 75/- declared

Attrition down to 21.3%

Revenues +4.4%
EPS +4% 

Cloud computing firing &amp; order book at $7.8B. Book to Bill 1.1 

OPM +24.5% https://t.co/cuzrFuWWbQ"
153,2023-01-09 05:20:43+00:00,ETtech,"In a quarter of higher furloughs (holidays), #TCS is expected to report a margin improvement of 40 basis points sequentially to about 24.4% led by higher efficiency, lower attrition and rupee depreciation.

@Romita__ET 

https://t.co/egGQChrEBS"
154,2023-01-09 02:41:43+00:00,trendy_stocks,"#TCS:Theboard will meet to consider and approve earnings for the quarter and 9 months ended Dec.
Expected to see a moderate growth in revenue due to the impact of furloughs and year-end holidays.But,profitability will improve sequentially on better utilisation and lower attrition"
155,2023-01-04 10:50:02+00:00,gst_itbuddies,"E-invoice mandatory for turnover above 10 crore from October 2
 #tcs #govtofindia #section206 #section #sales #itr #tds #gst #tax #taxes https://t.co/HTkcsOOgdC https://t.co/abCjONtq7m"
156,2023-01-04 08:50:03+00:00,Analyticsindiam,"While @TCS is shaking things up by realigning its operating model to fully embrace the customer journey, with a record-breaking $25 billion in revenue last year, it's anyone's guess just how far TCS will go in 2023 with this exciting new structure in place.

#tcs #moonlighting https://t.co/vhLMlE9Knv"
157,2023-01-03 03:35:00+00:00,s_arora_balance,"Why the I.T. sector is witnessing a big downfall in employee #loyalty e.g. quite quitting, #moonlighting, and high attrition?

Answer: #Bad #HR Practices

#Saas 
#IT 
#industry 
#hrd 
#TCS #Wipro
#HappyNewYear 
#HappyNewYear2023 

Good article: 
https://t.co/LhrzwA58lu https://t.co/Nl2ZNjuo1A"
158,2022-12-30 09:22:06+00:00,SauravDabas2,Why IT attrition is high despite a risk of recession https://t.co/aW3akqKZ1Q #techhiring #infosys #globalrecession #itsector #layoffs #hiringfreeze #indianitcompanies #wipro
159,2022-12-30 08:17:02+00:00,gst_itbuddies,E-invoice mandatory for turnover above 10 crore from October 2. #tcs #govtofindia #section206 #section #sales #itr #tds #gst #tax #taxes https://t.co/HTkcsOOgdC https://t.co/DjP0EhzxDF
160,2022-12-28 15:24:25+00:00,stalkmarketin,"#infosys behind the stage
#recession #inflation #layoff https://t.co/TcbytLUQJN"
161,2022-12-28 09:08:13+00:00,Analyticsindiam,"Let’s review the year that was, for the world’s seventh-largest technology service provider company – @Wipro 

@RishadPremji #wipro #moonlighting #tech #techcompany #technology #profit #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS https://t.co/gkhTsLHlcw"
162,2022-12-26 10:46:59+00:00,SamHope40223413,"The backstory to Infosys CEO Vishal Sikka’s resignation | Mint 
#infosys the company owned by father-in-law of #RishiSunak / Forner CEO of #infosys Sikka now CEO #GSK / Other appointees include ex Bristol Myers Squibb the company that purchased #MyoKardia https://t.co/2Upwyy3WwD"
163,2022-12-26 07:55:13+00:00,ShRuttiK,#infosys HR calls newly recruited employees and give them termination letter without any fault … What’s going on  @Infosys   @NandanNilekani @kiranshaw @Shibu_Infosys ? Why your team doesn’t listen to anyone? What is your strategy? #InfosysCobalt
164,2022-12-24 12:30:20+00:00,TechCircleIndia,"Workers cannot take up additional job against employer’s interest: Labour Minister

https://t.co/i2lDm27gQC

#moonlighting #loksabha #wipro #Infosys #rishadpremji #layoff #sumalathaambareesh"
165,2022-12-23 04:56:54+00:00,gajohr,"@Sonaam1234 Call it #moonlighting 
Tesla owner is doing #moonlighting

#Tesla &amp; #Twitter 

Should be fired as per #wipro policy"
166,2022-12-22 09:33:27+00:00,FinThrust,"What are your views on ""Moonlighting"" ?

#moonlighting #infosys #tcs #wipro #investing #quotesdaily #finance
#stockmarketindia #stockmarketnews
#sharemarket #stocks https://t.co/ZpkgsetQpU"
167,2022-12-22 08:37:44+00:00,iturathore,"Tech Mahindra recorded the lowest #attrition rate at 19.6% during July-September 2022, while #Infosys clocked the highest attrition rate at 27.1% during the same period. India’s largest software exporter TCS reported a sequential uptick in attrition–21.7%, up 180 basis points. https://t.co/izgcEnNZnE"
168,2022-12-20 12:47:42+00:00,sanjivajha,"It is not your concern if they failed to do their job because they are fatigued from moonlighting or overdoing it at the gym.

#moonlighting #work #wipro #overtime #employees"
169,2022-12-20 11:30:25+00:00,TechCircleIndia,"Workers cannot take up additional job against employer’s interest: Labour Minister

https://t.co/i2lDm27gQC

#moonlighting #loksabha #wipro #Infosys #rishadpremji #layoff #sumalathaambareesh"
170,2022-12-19 16:24:52+00:00,GokulaK32355117,"Aren’t most of the FIFA players #moonlighting ? Few of them like #Messi𓃵 and #Ronaldo𓃵 playing for their country and multiple clubs ??? 

MNCs in #India have a problem when employees with monthly salary less than per minute pay of these great players? 

#FIFAWorldCup #Infosys"
171,2022-12-16 12:50:37+00:00,sathish_0207,"2020 &amp; 2021 :
Employees bargaining to Employers

2022 &amp; 2023 :
Employers bargaining to Employees

#salaryhike to #layoffs

#recession #IT #NASSCOM #intrest #fed #layoff #hike #Infosys #tcs #chennai #wipro #sharemarket"
